Date,ASTRAL.NS,DEEPAKNTR.NS,LTTS.NS,PERSISTENT.NS,TATAELXSI.NS,NIFTY50
2021-06-16,1456.2254638671875,1744.472412109375,2696.85107421875,1223.011962890625,3603.42626953125,15767.5498046875
2021-06-17,1466.81396484375,1742.7520751953125,2662.388427734375,1236.55859375,3610.096923828125,15691.400390625
2021-06-18,1471.6068115234375,1725.008544921875,2649.494873046875,1228.8902587890625,3518.837890625,15683.349609375
2021-06-21,1476.3253173828125,1716.898681640625,2660.82421875,1241.1549072265625,3503.998779296875,15746.5
2021-06-22,1482.8270263671875,1734.1014404296875,2677.605224609375,1249.331298828125,3566.9326171875,15772.75
2021-06-23,1470.7894287109375,1729.0386962890625,2678.505615234375,1238.83251953125,3539.13916015625,15686.9501953125
2021-06-24,1433.524658203125,1712.67138671875,2706.426025390625,1245.8961181640625,3615.7041015625,15790.4501953125
2021-06-25,1426.7255859375,1754.99072265625,2775.0673828125,1268.1033935546875,3643.255615234375,15860.349609375
2021-06-28,1446.0455322265625,1745.7994384765625,2735.626953125,1307.38916015625,3698.890869140625,15814.7001953125
2021-06-29,1431.4442138671875,1730.4150390625,2742.54833984375,1360.7298583984375,3869.760009765625,15748.4501953125
2021-06-30,1478.3687744140625,1777.8458251953125,2752.361328125,1421.8599853515625,4161.08251953125,15721.5
2021-07-01,1504.1162109375,1850.39306640625,2742.406494140625,1432.2860107421875,4102.5478515625,15680.0
2021-07-02,1516.450927734375,1894.8746337890625,2727.805908203125,1417.3359375,4282.16552734375,15722.2001953125
2021-07-05,1518.9029541015625,1893.6951904296875,2749.327392578125,1404.853759765625,4233.345703125,15834.349609375
2021-07-06,1537.4053955078125,1853.8333740234375,2743.259765625,1409.6435546875,4168.7685546875,15818.25
2021-07-07,1509.1689453125,1909.374267578125,2770.04248046875,1360.9232177734375,4105.30322265625,15879.650390625
2021-07-08,1509.6148681640625,1904.115234375,2823.828369140625,1354.222412109375,4059.286865234375,15727.900390625
2021-07-09,1511.1380615234375,1907.801513671875,2814.58642578125,1342.6351318359375,4152.4794921875,15689.7998046875
2021-07-12,1509.6148681640625,1918.90966796875,2779.8564453125,1342.175537109375,4193.13037109375,15692.599609375
2021-07-13,1520.31494140625,1914.781005859375,2695.8193359375,1335.8720703125,4164.3212890625,15812.349609375
2021-07-14,1558.9173583984375,1925.102783203125,2773.56787109375,1351.1455078125,4226.3369140625,15853.9501953125
2021-07-15,1561.8154296875,1913.7979736328125,3297.896728515625,1379.80078125,4337.80078125,15924.2001953125
2021-07-16,1549.0716552734375,1918.369140625,3236.393310546875,1377.8370361328125,4159.48779296875,15923.400390625
2021-07-19,1528.154296875,1924.8077392578125,3238.108642578125,1367.82470703125,4082.82666015625,15752.400390625
2021-07-20,1509.763427734375,1880.594970703125,3243.920654296875,1360.3575439453125,4050.924072265625,15632.099609375
2021-07-22,1522.1724853515625,1902.0360107421875,3363.545166015625,1371.4854736328125,4105.30322265625,15824.0498046875
2021-07-23,1495.3851318359375,1905.929931640625,3331.197265625,1473.573486328125,4107.91259765625,15856.0498046875
2021-07-26,1524.47607421875,1894.4947509765625,3280.84130859375,1575.92822265625,4059.383544921875,15824.4501953125
2021-07-27,1508.2772216796875,1882.123046875,3330.768798828125,1533.67236328125,4036.810302734375,15746.4501953125
2021-07-28,1509.57763671875,1873.0045166015625,3318.90625,1502.107666015625,4038.0185546875,15709.400390625
2021-07-29,1540.00634765625,1873.842529296875,3508.895263671875,1514.2293701171875,4134.6435546875,15778.4501953125
2021-07-30,1546.87939453125,2010.2266845703125,3531.286376953125,1524.0235595703125,4085.29150390625,15763.0498046875
2021-08-02,1619.6630859375,2032.0130615234375,3475.594970703125,1521.090087890625,4082.294677734375,15885.150390625
2021-08-03,1650.314453125,2064.051025390625,3469.83056640625,1486.3983154296875,4177.13037109375,16130.75
2021-08-04,1664.172607421875,2039.849609375,3463.58935546875,1483.0281982421875,4109.89501953125,16258.7998046875
2021-08-05,1627.390869140625,2078.0986328125,3507.800048828125,1495.8045654296875,4122.6552734375,16294.599609375
2021-08-06,1668.3709716796875,2090.322509765625,3522.806396484375,1511.9989013671875,4088.723388671875,16238.2001953125
2021-08-09,1597.853759765625,2146.216552734375,3520.329345703125,1517.8900146484375,4126.28076171875,16258.25
2021-08-10,1534.916259765625,2104.517822265625,3521.23388671875,1532.4359130859375,4097.5693359375,16280.099609375
2021-08-11,1461.0552978515625,2069.07861328125,3486.55224609375,1500.9197998046875,4055.709716796875,16282.25
2021-08-12,1479.4091796875,2115.903564453125,3486.600341796875,1535.781494140625,4150.7392578125,16364.400390625
2021-08-13,1512.772705078125,2112.009521484375,3522.949462890625,1514.9324951171875,4185.0576171875,16529.099609375
2021-08-16,1516.26513671875,2100.57470703125,3501.60693359375,1509.84130859375,4257.32080078125,16563.05078125
2021-08-17,1526.7052001953125,2100.328125,3644.813232421875,1557.333740234375,4558.359375,16614.599609375
2021-08-18,1539.0030517578125,2103.9755859375,3643.52685546875,1558.570068359375,4565.07861328125,16568.849609375
2021-08-20,1531.79541015625,2069.029296875,3682.16259765625,1542.6907958984375,4575.13232421875,16450.5
2021-08-23,1500.906005859375,2027.083740234375,3736.47314453125,1558.5457763671875,4529.40625,16496.44921875
2021-08-24,1466.4852294921875,2062.62158203125,3643.384521484375,1558.9337158203125,4587.98974609375,16624.599609375
2021-08-25,1472.3582763671875,2060.945556640625,3672.58740234375,1564.3399658203125,4650.00439453125,16634.650390625
2021-08-26,1465.66748046875,2056.706787109375,3672.87353515625,1558.521728515625,4699.84033203125,16636.900390625
2021-08-27,1473.5106201171875,2100.673095703125,3786.6376953125,1577.504150390625,4706.65576171875,16705.19921875
2021-08-30,1491.315673828125,2237.9443359375,3724.4677734375,1611.371826171875,4666.1494140625,16931.05078125
2021-08-31,1517.4100341796875,2251.154541015625,3734.567626953125,1610.741455078125,4612.2060546875,17132.19921875
2021-09-01,1568.855224609375,2271.707763671875,3717.65478515625,1616.074951171875,4687.17578125,17076.25
2021-09-02,1567.219482421875,2288.86083984375,3855.859619140625,1640.269775390625,4759.1005859375,17234.150390625
2021-09-03,1561.4208984375,2315.32958984375,4134.41162109375,1668.5858154296875,4723.42822265625,17323.599609375
2021-09-06,1573.910400390625,2326.074462890625,4138.080078125,1712.39306640625,4714.05029296875,17377.80078125
2021-09-07,1544.5079345703125,2332.23583984375,4109.01904296875,1703.835205078125,4755.8134765625,17362.099609375
2021-09-08,1541.608642578125,2326.912109375,4132.12548828125,1678.986083984375,4702.73974609375,17353.5
2021-09-09,1523.6549072265625,2327.15869140625,4111.63916015625,1694.8411865234375,4764.75634765625,17369.25
2021-09-13,1587.663818359375,2393.1083984375,4166.85498046875,1739.54541015625,4842.625,17355.30078125
2021-09-14,1566.4388427734375,2416.32373046875,4329.546875,1739.4971923828125,4821.06787109375,17380.0
2021-09-15,1579.114501953125,2416.71826171875,4361.65673828125,1771.5465087890625,4943.26171875,17519.44921875
2021-09-16,1581.6422119140625,2413.81005859375,4361.46630859375,1791.7652587890625,4982.12451171875,17629.5
2021-09-17,1576.6240234375,2381.919677734375,4343.55322265625,1715.4478759765625,5307.95947265625,17585.150390625
2021-09-20,1534.4345703125,2341.748779296875,4242.50732421875,1712.4658203125,5637.66162109375,17396.900390625
2021-09-21,1541.7200927734375,2399.565185546875,4358.8935546875,1735.9818115234375,5432.95751953125,17562.0
2021-09-22,1583.500732421875,2382.51123046875,4461.3193359375,1802.2625732421875,5394.48193359375,17546.650390625
2021-09-23,1568.4464111328125,2434.1171875,4546.7861328125,1828.9058837890625,5536.25146484375,17822.94921875
2021-09-24,1579.5234375,2450.629150390625,4619.67626953125,1820.372314453125,5671.7392578125,17853.19921875
2021-09-27,1564.729248046875,2408.240478515625,4518.91650390625,1749.2913818359375,5530.5478515625,17855.099609375
2021-09-28,1564.208740234375,2366.294677734375,4390.5732421875,1702.574462890625,5477.13720703125,17748.599609375
2021-09-29,1593.4256591796875,2340.319091796875,4559.93505859375,1717.7508544921875,5411.49560546875,17711.30078125
2021-09-30,1606.1009521484375,2372.357421875,4475.85009765625,1801.89892578125,5407.9189453125,17618.150390625
2021-10-01,1635.39208984375,2348.599853515625,4425.16015625,1766.479736328125,5590.388671875,17532.05078125
2021-10-04,1750.0283203125,2555.123046875,4405.9140625,1800.92919921875,5693.63525390625,17691.25
2021-10-05,1758.4661865234375,2632.606201171875,4446.93212890625,1818.747802734375,5645.83056640625,17822.30078125
2021-10-06,1669.7752685546875,2845.783935546875,4377.56787109375,1804.37158203125,5958.8564453125,17646.0
2021-10-07,1663.6795654296875,2827.645263671875,4467.65576171875,1848.227783203125,6137.02490234375,17790.349609375
2021-10-08,1672.2288818359375,2840.658203125,4559.458984375,1945.515625,6024.3525390625,17895.19921875
2021-10-11,1688.063720703125,2826.018798828125,4466.8935546875,1914.0238037109375,6025.416015625,17945.94921875
2021-10-12,1693.2303466796875,2810.344970703125,4397.48193359375,1886.62890625,5871.5615234375,17991.94921875
2021-10-13,1723.599609375,2834.841552734375,4471.27587890625,1940.59423828125,5916.4658203125,18161.75
2021-10-14,1738.3565673828125,2856.627685546875,4589.708984375,2042.2459716796875,6051.66259765625,18338.55078125
2021-10-18,1771.4019775390625,2826.1171875,4622.67724609375,2001.7596435546875,6108.07080078125,18477.05078125
2021-10-19,1672.0430908203125,2884.328369140625,4889.31982421875,2032.5245361328125,6080.08447265625,18418.75
2021-10-20,1626.58251953125,2518.796875,4719.5302734375,2048.694580078125,5973.26123046875,18266.599609375
2021-10-21,1611.0445556640625,2397.83984375,4503.14794921875,1957.273681640625,5714.419921875,18178.099609375
2021-10-22,1630.001953125,2402.7197265625,4361.89501953125,1877.3438720703125,5831.58740234375,18114.900390625
2021-10-25,1589.039306640625,2316.5615234375,4309.58544921875,1919.9146728515625,5615.9111328125,18125.400390625
2021-10-26,1582.3853759765625,2431.94873046875,4359.04931640625,1905.296142578125,5680.68115234375,18268.400390625
2021-10-27,1604.576904296875,2391.72802734375,4483.3330078125,1957.9039306640625,5671.9326171875,18210.94921875
2021-10-28,1627.84619140625,2215.123779296875,4451.724609375,1933.87890625,5701.2724609375,17857.25
2021-10-29,1624.129150390625,2198.660888671875,4511.9794921875,1902.4595947265625,5676.91064453125,17671.650390625
2021-11-01,1661.7093505859375,2270.18017578125,4682.05126953125,1964.13427734375,5775.42041015625,17929.650390625
2021-11-02,1655.35302734375,2254.456787109375,4689.64111328125,1974.510498046875,5877.361328125,17888.94921875
2021-11-03,1673.6783447265625,2239.029296875,4751.806640625,1940.9093017578125,5984.13671875,17829.19921875
2021-11-04,1678.622314453125,2261.70263671875,4786.2314453125,1963.3829345703125,6013.138671875,17916.80078125
2021-11-08,1684.6068115234375,2266.1875,4849.447265625,1989.9293212890625,5978.77099609375,18068.55078125
2021-11-09,1709.25146484375,2329.771240234375,4864.009765625,2006.051025390625,6061.37841796875,18044.25
2021-11-10,1710.0321044921875,2327.75048828125,4863.341796875,2014.2208251953125,6196.8642578125,18017.19921875
2021-11-11,1654.572265625,2311.3369140625,4937.634765625,2002.753662109375,6372.47119140625,17873.599609375
2021-11-12,1706.352294921875,2320.80029296875,5050.50537109375,2010.70556640625,6334.720703125,18102.75
2021-11-15,1716.79736328125,2319.518798828125,5085.2158203125,2063.507080078125,6399.0556640625,18109.44921875
2021-11-16,1736.1263427734375,2318.779541015625,5125.0361328125,2085.495849609375,6379.77001953125,17999.19921875
2021-11-17,1704.7369384765625,2261.849853515625,5419.6279296875,2092.889892578125,6375.6611328125,17898.650390625
2021-11-18,1714.4066162109375,2257.216796875,5364.337890625,2017.736328125,6178.1103515625,17764.80078125
2021-11-22,1657.2808837890625,2095.8427734375,5107.322265625,1989.0806884765625,5829.169921875,17416.55078125
2021-11-23,1656.648681640625,2122.064453125,5135.015625,2025.6395263671875,5837.53271484375,17503.349609375
2021-11-24,1624.7384033203125,2124.529296875,5055.0888671875,1991.4324951171875,5812.2041015625,17415.05078125
2021-11-25,1635.3380126953125,2128.8173828125,5103.78955078125,1970.631591796875,5753.0888671875,17536.25
2021-11-26,1592.8284912109375,2075.683349609375,5043.0087890625,1895.380859375,5643.94580078125,17026.44921875
2021-11-29,1573.823486328125,2056.805419921875,4966.75927734375,1945.3944091796875,5490.380859375,17053.94921875
2021-11-30,1634.7059326171875,2089.287109375,5041.3857421875,2006.75390625,5589.27734375,16983.19921875
2021-12-01,1646.9044189453125,2120.8818359375,5112.28759765625,2039.79736328125,5687.6904296875,17166.900390625
2021-12-02,1661.2232666015625,2188.063720703125,5269.80126953125,2129.8125,5780.7861328125,17401.650390625
2021-12-03,1658.359375,2276.4892578125,5171.4453125,2102.490234375,5701.03076171875,17196.69921875
2021-12-06,1637.9415283203125,2220.249755859375,5011.35400390625,2056.16162109375,5512.1328125,16912.25
2021-12-07,1641.1396484375,2253.421630859375,5025.294921875,2024.960205078125,5701.90087890625,17176.69921875
2021-12-08,1658.58251953125,2301.38037109375,5147.810546875,2078.5380859375,5693.92529296875,17469.75
2021-12-09,1654.2684326171875,2286.2978515625,5141.84326171875,2103.411376953125,5745.64501953125,17516.849609375
2021-12-10,1693.542236328125,2319.469482421875,5123.556640625,2103.14501953125,5794.31982421875,17511.30078125
2021-12-13,1661.5205078125,2286.051513671875,5229.8388671875,2139.703857421875,5678.2158203125,17368.25
2021-12-14,1672.3433837890625,2291.916748046875,5193.12158203125,2137.230712890625,5821.58203125,17324.900390625
2021-12-15,1685.17431640625,2312.22412109375,5174.453125,2125.375732421875,5672.22265625,17221.400390625
2021-12-16,1693.542236328125,2327.109375,5274.0029296875,2183.6806640625,5712.29296875,17248.400390625
2021-12-17,1666.98779296875,2241.8876953125,5212.0771484375,2249.84033203125,5541.90771484375,16985.19921875
2021-12-20,1559.8023681640625,2155.384521484375,4821.802734375,2141.9091796875,5253.00048828125,16614.19921875
2021-12-21,1565.753173828125,2244.894287109375,4978.88623046875,2148.091552734375,5253.67822265625,16770.849609375
2021-12-22,1598.593017578125,2294.381103515625,5092.044921875,2201.087158203125,5294.42529296875,16955.44921875
2021-12-23,1607.7049560546875,2284.1787109375,5075.04541015625,2244.7734375,5308.2978515625,17072.599609375
2021-12-24,1575.83203125,2277.524169921875,5102.35693359375,2239.125,5317.96484375,17003.75
2021-12-27,1588.47705078125,2315.427978515625,5228.3583984375,2241.306640625,5262.95849609375,17086.25
2021-12-28,1663.119873046875,2407.64892578125,5230.26806640625,2253.2099609375,5345.13037109375,17233.25
2021-12-29,1692.9847412109375,2434.01904296875,5304.79931640625,2253.767578125,5517.20751953125,17213.599609375
2021-12-30,1689.4884033203125,2405.7265625,5322.22607421875,2332.485107421875,5620.69580078125,17203.94921875
2021-12-31,1697.2613525390625,2454.81884765625,5346.529296875,2377.941162109375,5672.75390625,17354.05078125
2022-01-03,1734.71337890625,2494.201171875,5468.3759765625,2362.3046875,5697.55029296875,17625.69921875
2022-01-04,1782.6898193359375,2477.837158203125,5649.57177734375,2344.898193359375,5778.8525390625,17805.25
2022-01-05,1799.537353515625,2488.828857421875,5579.1943359375,2268.653076171875,5765.3662109375,17925.25
2022-01-06,1797.1572265625,2498.14453125,5485.37451171875,2198.444580078125,5678.119140625,17745.900390625
2022-01-07,1812.331298828125,2497.40478515625,5516.36083984375,2203.75439453125,5606.5810546875,17812.69921875
2022-01-10,1825.27392578125,2558.81982421875,5345.5263671875,2178.904541015625,5793.546875,18003.30078125
2022-01-11,1824.34423828125,2538.019775390625,5392.365234375,2177.983642578125,5741.14990234375,18055.75
2022-01-12,1848.8529052734375,2596.9697265625,5371.5009765625,2174.856201171875,5910.66552734375,18212.349609375
2022-01-13,1847.254150390625,2619.10107421875,5403.728515625,2190.7841796875,6188.744140625,18257.80078125
2022-01-14,1835.6875,2622.05859375,5292.5283203125,2155.48583984375,6101.98095703125,18255.75
2022-01-17,1833.604736328125,2622.107421875,5323.802734375,2122.66064453125,6185.2158203125,18308.099609375
2022-01-18,1808.35205078125,2553.7431640625,5176.125,2108.67236328125,6164.14111328125,18113.05078125
2022-01-19,1778.7476806640625,2531.26708984375,4848.6357421875,2069.034423828125,6745.095703125,17938.400390625
2022-01-20,1817.7982177734375,2613.974853515625,4888.6943359375,2059.07080078125,7183.216796875,17757.0
2022-01-21,1768.0364990234375,2465.416015625,4593.52978515625,2085.689697265625,6961.111328125,17617.150390625
2022-01-24,1615.812744140625,2330.1162109375,4352.126953125,1971.5284423828125,6806.43505859375,17149.099609375
2022-01-25,1571.1087646484375,2184.5146484375,4390.64697265625,2009.2994384765625,6940.326171875,17277.94921875
2022-01-27,1542.5086669921875,2096.6806640625,4168.1884765625,1981.4063720703125,6742.099609375,17110.150390625
2022-01-28,1562.257080078125,2190.03515625,4383.22998046875,2088.691162109375,6944.14501953125,17101.94921875
2022-01-31,1606.25439453125,2199.79443359375,4491.373046875,2143.79541015625,7354.23095703125,17339.849609375
2022-02-01,1622.953369140625,2232.12841796875,4492.712890625,2190.860107421875,7216.47216796875,17576.849609375
2022-02-02,1651.3675537109375,2328.83447265625,4574.5380859375,2161.359130859375,7233.53466796875,17780.0
2022-02-03,1624.701171875,2305.520751953125,4394.5712890625,2115.804443359375,7051.16162109375,17560.19921875
2022-02-04,1621.986328125,2331.742919921875,4348.53759765625,2093.1982421875,7177.7548828125,17516.30078125
2022-02-07,1569.47216796875,2315.97021484375,4253.5546875,2062.235595703125,7385.8427734375,17213.599609375
2022-02-08,1577.02197265625,2287.72705078125,4227.5234375,2028.471435546875,7362.2060546875,17266.75
2022-02-09,1587.6588134765625,2274.46826171875,4378.54052734375,2127.424560546875,7412.57275390625,17463.80078125
2022-02-10,1579.10498046875,2257.216796875,4485.248046875,2150.08056640625,7350.60498046875,17605.849609375
2022-02-11,1542.582763671875,2180.423583984375,4293.1748046875,2044.4764404296875,7151.45947265625,17374.75
2022-02-14,1469.985595703125,2034.0335693359375,4233.0751953125,1921.5277099609375,6681.388671875,16842.80078125
2022-02-15,1443.5426025390625,2107.47509765625,4356.81689453125,2025.767333984375,6874.44384765625,17352.44921875
2022-02-16,1417.35986328125,2084.85107421875,4290.87841796875,1958.9212646484375,6765.638671875,17322.19921875
2022-02-17,1395.86328125,2055.819580078125,4244.17529296875,1906.5216064453125,6710.29345703125,17304.599609375
2022-02-18,1349.4859619140625,2032.6534423828125,4253.88916015625,1879.8707275390625,6753.0712890625,17276.30078125
2022-02-21,1354.766845703125,1976.3155517578125,4178.09326171875,1869.63916015625,6508.97314453125,17206.650390625
2022-02-22,1372.3583984375,1950.4384765625,4242.21337890625,1913.293701171875,6342.55078125,17092.19921875
2022-02-23,1424.0543212890625,1985.779052734375,4263.8427734375,1929.2010498046875,6384.02294921875,17063.25
2022-02-24,1326.3900146484375,1828.9888916015625,4106.17431640625,1839.7730712890625,5871.99658203125,16247.9501953125
2022-02-25,1421.1534423828125,1968.182861328125,4233.4091796875,1887.3006591796875,6283.484375,16658.400390625
2022-02-28,1444.3233642578125,1970.647216796875,4337.2451171875,1918.5556640625,6217.84326171875,16793.900390625
2022-03-02,1417.6947021484375,1914.062744140625,4343.94482421875,1893.220458984375,6346.369140625,16605.94921875
2022-03-03,1390.1732177734375,1946.8402099609375,4458.40380859375,1994.098388671875,6437.966796875,16498.05078125
2022-03-04,1375.18505859375,1886.5098876953125,4415.1943359375,1984.0372314453125,6451.5498046875,16245.349609375
2022-03-07,1359.7506103515625,1804.639892578125,4412.1796875,2019.262939453125,6336.654296875,15863.150390625
2022-03-08,1362.8748779296875,1861.175048828125,4618.08154296875,2044.4276123046875,6354.0068359375,16013.4501953125
2022-03-09,1372.9537353515625,1946.593994140625,4613.87060546875,2065.304443359375,6760.3212890625,16345.349609375
2022-03-10,1440.2698974609375,1983.56103515625,4728.6171875,2085.0615234375,6776.80419921875,16594.900390625
2022-03-11,1454.699951171875,2021.5140380859375,4726.60791015625,2123.60009765625,6884.25634765625,16630.44921875
2022-03-14,1467.90283203125,2176.283203125,4756.08349609375,2180.33642578125,6931.09375,16871.30078125
2022-03-15,1465.187744140625,2168.988525390625,4549.51123046875,2108.13134765625,6764.62451171875,16663.0
2022-03-16,1516.8466796875,2191.267578125,4550.51708984375,2157.60791015625,6973.38818359375,16975.349609375
2022-03-17,1509.928955078125,2197.231201171875,4529.4140625,2185.13525390625,7184.4736328125,17287.05078125
2022-03-21,1502.1190185546875,2237.55029296875,4582.28955078125,2158.7041015625,7157.40478515625,17117.599609375
2022-03-22,1502.2677001953125,2223.404296875,4668.8515625,2212.833251953125,7262.6328125,17315.5
2022-03-23,1490.10595703125,2189.000244140625,4687.322265625,2187.985595703125,7436.06396484375,17245.650390625
2022-03-24,1514.6151123046875,2208.518798828125,4820.77734375,2260.55615234375,7353.79541015625,17222.75
2022-03-25,1455.7412109375,2196.689453125,4717.1328125,2278.193115234375,8157.43505859375,17153.0
2022-03-28,1487.9488525390625,2143.111572265625,4682.6806640625,2256.51220703125,8734.8623046875,17222.0
2022-03-29,1492.4119873046875,2189.000244140625,4759.95947265625,2318.169677734375,8268.2705078125,17325.30078125
2022-03-30,1496.3541259765625,2185.0078125,4889.6826171875,2332.396240234375,8697.44921875,17498.25
2022-03-31,1504.7220458984375,2211.87060546875,4885.85595703125,2321.72607421875,8546.01171875,17464.75
2022-04-01,1473.295654296875,2267.715576171875,4901.16748046875,2300.994873046875,8616.244140625,17670.44921875
2022-04-04,1473.1094970703125,2280.826416015625,4970.9814453125,2334.4912109375,8709.9208984375,18053.400390625
2022-04-05,1521.5697021484375,2293.444580078125,4948.73046875,2395.00341796875,8582.9404296875,17957.400390625
2022-04-06,1528.00390625,2296.254150390625,4920.25927734375,2375.027099609375,8597.732421875,17807.650390625
2022-04-07,1547.9755859375,2293.001220703125,4763.78759765625,2292.78515625,8456.7333984375,17639.55078125
2022-04-08,1532.57861328125,2328.243408203125,4778.3818359375,2295.221435546875,8396.216796875,17784.349609375
2022-04-11,1552.0296630859375,2255.097412109375,4592.57666015625,2199.97119140625,8421.3037109375,17674.94921875
2022-04-12,1583.939697265625,2226.16455078125,4395.19287109375,2135.34228515625,8129.44873046875,17530.30078125
2022-04-13,1587.100830078125,2264.8076171875,4313.6552734375,2109.6171875,8104.84521484375,17475.650390625
2022-04-18,1562.6663818359375,2236.8603515625,4120.09814453125,2053.7822265625,7555.89013671875,17173.650390625
2022-04-19,1553.8148193359375,2179.980224609375,4028.751220703125,2033.66015625,7437.17529296875,16958.650390625
2022-04-20,1602.4237060546875,2188.21142578125,4001.09326171875,1941.9176025390625,7547.91455078125,17136.55078125
2022-04-21,1576.873291015625,2258.30126953125,4061.8642578125,1954.6337890625,7640.86474609375,17392.599609375
2022-04-22,1606.589111328125,2245.978759765625,3925.106201171875,1962.2100830078125,8079.90380859375,17171.94921875
2022-04-25,1623.6971435546875,2224.537841796875,3838.20947265625,1952.4415283203125,7742.9033203125,16953.94921875
2022-04-26,1595.5059814453125,2251.449951171875,3866.489013671875,1976.5828857421875,7581.41162109375,17200.80078125
2022-04-27,1594.9482421875,2224.143310546875,3851.894287109375,1986.3515625,7715.30322265625,17038.400390625
2022-04-28,1610.0850830078125,2249.970947265625,3893.907958984375,2099.2392578125,7582.5234375,17245.05078125
2022-04-29,1601.7542724609375,2293.54345703125,3915.775390625,2105.0859375,7488.267578125,17102.55078125
2022-05-02,1536.706787109375,2265.6455078125,3774.280517578125,2020.6270751953125,7416.97119140625,17069.099609375
2022-05-04,1501.9700927734375,2255.541015625,3766.959228515625,2003.477294921875,7517.75244140625,16677.599609375
2022-05-05,1507.32568359375,2129.852294921875,3851.0810546875,2023.8916015625,7565.798828125,16682.650390625
2022-05-06,1432.38525390625,1999.7774658203125,3700.685791015625,1978.58056640625,7258.18603515625,16411.25
2022-05-09,1393.743408203125,1969.710693359375,3728.2958984375,1945.03564453125,6986.82568359375,16301.849609375
2022-05-10,1375.9288330078125,1907.5072021484375,3721.64501953125,1925.0843505859375,6588.9208984375,16240.0498046875
2022-05-11,1362.948974609375,1942.059326171875,3562.014404296875,1869.4931640625,6643.8310546875,16167.099609375
2022-05-12,1326.94775390625,1891.537353515625,3433.8701171875,1803.182861328125,6655.431640625,15808.0
2022-05-13,1286.037353515625,1955.219482421875,3352.140380859375,1751.1728515625,7624.2373046875,15782.150390625
2022-05-16,1273.987548828125,1949.69921875,3258.496826171875,1755.2899169921875,7850.93505859375,15842.2998046875
2022-05-17,1303.7406005859375,2022.8941650390625,3520.86279296875,1815.339111328125,7924.79296875,16259.2998046875
2022-05-18,1300.6907958984375,2007.1707763671875,3612.9755859375,1879.5052490234375,8156.9521484375,16240.2998046875
2022-05-19,1238.9534912109375,1953.593017578125,3353.38525390625,1761.940185546875,7986.61474609375,15809.400390625
